feature_path,split,label,hand_active_output_frames,left_active_output_frames,right_active_output_frames,both_hands_active_output_frames,left_joint_completeness_when_active,right_joint_completeness_when_active,observed_point_confidence_mean,observed_point_confidence_min,detected_hand_source_frames_after_trim,detected_hand_source_frames_before_trim
test/ASK/6099192272966338-ASK.v17.npz,test,ASK,0.875,0.0,0.875,0.0,0.0,0.9778911564625851,0.5566981434822083,0.078857421875,0.9090909090909091,0.4819277108433735
test/ASK/6455677348837485-ASK.v17.npz,test,ASK,0.875,0.0,0.875,0.0,0.0,0.9506802721088435,0.5846878290176392,0.089599609375,0.8148148148148148,0.3793103448275862
test/ASK/6754054426478515-ASK.v17.npz,test,ASK,0.875,0.0,0.875,0.0,0.0,0.967687074829932,0.5641406178474426,0.087646484375,0.8823529411764706,0.38461538461538464
test/ASK/7989597695584512-ASK.v17.npz,test,ASK,0.9375,0.0,0.9375,0.0,0.0,0.919047619047619,0.5848157405853271,0.0845947265625,0.8979591836734694,0.4583333333333333
test/ASK/8702889283080875-ASK.v17.npz,test,ASK,0.875,0.0,0.875,0.0,0.0,0.9897959183673469,0.5420103669166565,0.0802001953125,0.9130434782608695,0.5185185185185185
test/ASK/8926729576160704-ASK.v17.npz,test,ASK,0.875,0.0,0.875,0.0,0.0,0.8996598639455783,0.6085934638977051,0.0814208984375,0.8214285714285714,0.35384615384615387
test/BAD/09145990846220031-BAD.v17.npz,test,BAD,0.875,0.875,0.0,0.0,0.9659863945578231,0.0,0.6736336946487427,0.14111328125,0.8709677419354839,0.6
test/BAD/1583686602856138-BAD.v17.npz,test,BAD,0.875,0.0,0.875,0.0,0.0,0.9948979591836735,0.602084755897522,0.0787353515625,0.9047619047619048,0.475
test/BAD/21076084261461991-BAD.v17.npz,test,BAD,0.8125,0.0,0.8125,0.0,0.0,0.978021978021978,0.5299028754234314,0.0819091796875,0.7727272727272727,0.4146341463414634
test/BAD/24751730661041682-BAD.v17.npz,test,BAD,0.875,0.0,0.875,0.0,0.0,0.9948979591836735,0.6126459240913391,0.0850830078125,0.9,0.5070422535211268
test/BAD/300065378201829-BAD.v17.npz,test,BAD,0.6875,0.34375,0.6875,0.34375,0.948051948051948,0.8874458874458875,0.5336340665817261,0.0836181640625,0.6811594202898551,0.4895833333333333
test/BAD/34169036359301463-BAD.v17.npz,test,BAD,0.875,0.03125,0.84375,0.0,0.6190476190476191,0.8765432098765432,0.5009360909461975,0.0771484375,0.75,0.3181818181818182
test/BAD/3763434553768781-BAD.v17.npz,test,BAD,0.875,0.0,0.875,0.0,0.0,0.9489795918367347,0.5588928461074829,0.0809326171875,0.8709677419354839,0.3698630136986301
test/BAD/4720037702546913-BAD.v17.npz,test,BAD,0.875,0.875,0.0,0.0,0.7210884353741497,0.0,0.6072680354118347,0.0765380859375,0.7647058823529411,0.4727272727272727
test/BAD/8834295053246077-BAD.v17.npz,test,BAD,0.8125,0.0,0.8125,0.0,0.0,0.9908424908424909,0.5554278492927551,0.091064453125,0.8095238095238095,0.40476190476190477
test/BAD/9411549614200669-BAD.v17.npz,test,BAD,0.8125,0.8125,0.0,0.0,0.8974358974358975,0.0,0.493472158908844,0.08514404296875,0.7647058823529411,0.30952380952380953
test/BAD/9701304221413551-BAD.v17.npz,test,BAD,0.9375,0.0,0.9375,0.0,0.0,0.9507936507936507,0.5272529721260071,0.0875244140625,0.9259259259259259,0.5434782608695652
test/BAD/9739528719901436-BAD.v17.npz,test,BAD,0.875,0.875,0.0,0.0,0.9693877551020408,0.0,0.5658830404281616,0.082275390625,0.8823529411764706,0.5769230769230769
test/BAD/9781465154800835-BAD.v17.npz,test,BAD,0.875,0.0,0.875,0.0,0.0,0.9727891156462585,0.5588647723197937,0.09716796875,0.8666666666666667,0.5306122448979592
test/BIG/0016996799439721322-BIG.v17.npz,test,BIG,0.875,0.84375,0.78125,0.75,0.9559082892416225,0.9504761904761905,0.6683523058891296,0.076416015625,0.84375,0.38571428571428573
test/BIG/0017391516388771677-BIG.v17.npz,test,BIG,0.8125,0.75,0.8125,0.75,0.9623015873015873,0.9432234432234432,0.5325072407722473,0.092529296875,0.8,0.5333333333333333
test/BIG/05510116410900956-BIG.v17.npz,test,BIG,0.875,0.84375,0.84375,0.8125,0.9682539682539683,0.9894179894179894,0.6734717488288879,0.10235595703125,0.8947368421052632,0.41975308641975306
test/BIG/057757538512823725-BIG.v17.npz,test,BIG,0.875,0.8125,0.8125,0.75,0.9963369963369964,0.9706959706959707,0.6156418323516846,0.0867919921875,0.8918918918918919,0.39285714285714285
test/BIG/39731854478846107-BIG.v17.npz,test,BIG,0.875,0.84375,0.8125,0.78125,0.9470899470899471,0.9725274725274725,0.6482207775115967,0.09765625,0.8648648648648649,0.41025641025641024
test/BIG/42747790982122713-BIG.v17.npz,test,BIG,0.875,0.875,0.5625,0.5625,0.9931972789115646,0.7777777777777778,0.5500770211219788,0.0885009765625,0.8148148148148148,0.4782608695652174
test/BIG/44229228959870004-BIG.v17.npz,test,BIG,0.875,0.875,0.84375,0.84375,0.9574829931972789,0.9805996472663139,0.6623560190200806,0.08935546875,0.8947368421052632,0.4722222222222222
test/BIG/6066190917613212-BIG.v17.npz,test,BIG,0.875,0.875,0.78125,0.78125,0.8928571428571429,0.9523809523809523,0.6158959269523621,0.0811767578125,0.875,0.4745762711864407
test/BIG/6290782674186028-BIG.v17.npz,test,BIG,0.875,0.6875,0.875,0.6875,0.9978354978354979,0.9523809523809523,0.5982829332351685,0.078369140625,0.7931034482758621,0.5227272727272727
test/BIG/8329466041910012-BIG.v17.npz,test,BIG,0.875,0.8125,0.875,0.8125,0.9615384615384616,0.9744897959183674,0.698977530002594,0.0950927734375,0.8857142857142857,0.5254237288135594
test/BIG/8840387735817254-BIG.v17.npz,test,BIG,0.875,0.875,0.8125,0.8125,0.8860544217687075,0.9505494505494505,0.5761208534240723,0.0811767578125,0.8709677419354839,0.391304347826087
test/BIG/9045352684495234-BIG.v17.npz,test,BIG,0.875,0.84375,0.875,0.84375,0.9629629629629629,0.9421768707482994,0.5735976099967957,0.0777587890625,0.8947368421052632,0.6296296296296297
test/CHILD/024576731392269124-CHILD.v17.npz,test,CHILD,0.875,0.0,0.875,0.0,0.0,0.95578231292517,0.61435866355896,0.0885009765625,0.868421052631579,0.4125
test/CHILD/12316183317611928-CHILD.v17.npz,test,CHILD,0.8125,0.8125,0.0,0.0,0.9542124542124543,0.0,0.653533935546875,0.0782470703125,0.8333333333333334,0.5405405405405406
test/CHILD/28229140811260867-CHILD.v17.npz,test,CHILD,0.625,0.0,0.625,0.0,0.0,0.9976190476190476,0.6057515144348145,0.156005859375,0.6229508196721312,0.3958333333333333
test/CHILD/45937742597396625-CHILD.v17.npz,test,CHILD,0.875,0.0,0.875,0.0,0.0,1.0,0.5948249697685242,0.0909423828125,0.9047619047619048,0.3958333333333333
test/CHILD/48397958306755084-CHILD.v17.npz,test,CHILD,0.875,0.875,0.0,0.0,0.95578231292517,0.0,0.5926986932754517,0.09893798828125,0.8787878787878788,0.6170212765957447
test/CHILD/6538776328239029-CHILD.v17.npz,test,CHILD,0.875,0.875,0.0,0.0,0.9829931972789115,0.0,0.5391359925270081,0.0782470703125,0.85,0.7391304347826086
test/CHILD/6685505341213378-CHILD.v17.npz,test,CHILD,0.9375,0.0,0.9375,0.0,0.0,0.9571428571428572,0.5447111129760742,0.08056640625,0.9285714285714286,0.5531914893617021
test/CHILD/748665532922103-CHILD.v17.npz,test,CHILD,0.875,0.0,0.875,0.0,0.0,0.9506802721088435,0.5792178511619568,0.102783203125,0.8888888888888888,0.4
test/CHILD/7964401394096523-CHILD.v17.npz,test,CHILD,0.9375,0.9375,0.0,0.0,0.9920634920634921,0.0,0.5390456914901733,0.09222412109375,0.9259259259259259,0.5208333333333334
test/CHILD/8037284578101263-CHILD.v17.npz,test,CHILD,0.9375,0.0,0.9375,0.0,0.0,0.9222222222222223,0.576038122177124,0.0889892578125,0.9230769230769231,0.6486486486486487
test/COLD/13808032394299397-COLD.v17.npz,test,COLD,0.875,0.78125,0.78125,0.6875,0.9066666666666666,0.96,0.5422876477241516,0.0758056640625,0.8285714285714286,0.42028985507246375
test/COLD/24896762367775405-COLD.v17.npz,test,COLD,0.65625,0.5625,0.65625,0.5625,0.9603174603174603,0.854875283446712,0.5582162141799927,0.0830078125,0.6349206349206349,0.4166666666666667
test/COLD/35901832143458634-COLD.v17.npz,test,COLD,0.875,0.71875,0.875,0.71875,1.0,1.0,0.5880641341209412,0.0787353515625,0.9148936170212766,0.4479166666666667
test/COLD/39972345824182876-COLD.v17.npz,test,COLD,0.875,0.875,0.6875,0.6875,0.8996598639455783,0.9285714285714286,0.5514346957206726,0.0750732421875,0.7777777777777778,0.3888888888888889
test/COLD/5240740115211979-COLD.v17.npz,test,COLD,0.875,0.4375,0.875,0.4375,0.9659863945578231,0.8435374149659864,0.4138867259025574,0.075439453125,0.7209302325581395,0.4305555555555556
test/COLD/5656596623886962-COLD.v17.npz,test,COLD,0.875,0.875,0.84375,0.84375,0.9302721088435374,0.9541446208112875,0.5352710485458374,0.075439453125,0.8947368421052632,0.5964912280701754
test/COLD/6465425806300451-COLD.v17.npz,test,COLD,0.9375,0.875,0.875,0.8125,0.9183673469387755,0.9982993197278912,0.6056326031684875,0.0828857421875,0.8958333333333334,0.4479166666666667
test/COLD/6663708012671183-COLD.v17.npz,test,COLD,0.8125,0.625,0.75,0.5625,0.9880952380952381,0.9742063492063492,0.5631908178329468,0.078857421875,0.7916666666666666,0.48717948717948717
test/COLD/7197986410822153-COLD.v17.npz,test,COLD,0.8125,0.78125,0.78125,0.75,0.9657142857142857,0.9523809523809523,0.6229182481765747,0.09893798828125,0.8181818181818182,0.4864864864864865
test/COLD/7255958576286803-COLD.v17.npz,test,COLD,0.875,0.8125,0.875,0.8125,0.967032967032967,0.9506802721088435,0.5968203544616699,0.1046142578125,0.8974358974358975,0.5737704918032787
test/COLD/8267310129123884-COLD.v17.npz,test,COLD,0.8125,0.75,0.75,0.6875,0.7896825396825397,0.8531746031746031,0.49944430589675903,0.0797119140625,0.7777777777777778,0.4117647058823529
test/COLD/9555650488531451-COLD.v17.npz,test,COLD,0.875,0.65625,0.875,0.65625,0.9682539682539683,0.9829931972789115,0.46908655762672424,0.079345703125,0.8823529411764706,0.5660377358490566
test/COME/21374230308157083-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.9574829931972789,0.5284590721130371,0.0767822265625,0.9047619047619048,0.42696629213483145
test/COME/34581625896023915-COME.v17.npz,test,COME,0.875,0.875,0.0,0.0,0.7704081632653061,0.0,0.5591474771499634,0.076416015625,0.7407407407407407,0.47619047619047616
test/COME/43531964221110075-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.8282312925170068,0.48152926564216614,0.0755615234375,0.76,0.3064516129032258
test/COME/5170125336404756-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.9472789115646258,0.5718408226966858,0.07568359375,0.8461538461538461,0.4
test/COME/5358275641298946-COME.v17.npz,test,COME,0.75,0.75,0.0,0.0,0.9722222222222222,0.0,0.5120643377304077,0.08355712890625,0.75,0.27906976744186046
test/COME/5556821084355537-COME.v17.npz,test,COME,0.8125,0.0,0.8125,0.0,0.0,0.8827838827838828,0.5515009164810181,0.076904296875,0.7777777777777778,0.208955223880597
test/COME/5602506471677693-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.9115646258503401,0.5870845317840576,0.09869384765625,0.875,0.625
test/COME/7366178620686341-COME.v17.npz,test,COME,0.6875,0.0,0.6875,0.0,0.0,0.9718614718614719,0.5006745457649231,0.0797119140625,0.6714285714285714,0.4895833333333333
test/COME/7399984921358038-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.9064625850340136,0.5718685984611511,0.076904296875,0.78125,0.352112676056338
test/COME/7403167170909308-COME.v17.npz,test,COME,0.875,0.875,0.0,0.0,0.9404761904761905,0.0,0.5356042981147766,0.0877685546875,0.8571428571428571,0.6122448979591837
test/COME/7589467495928648-COME.v17.npz,test,COME,0.875,0.0,0.875,0.0,0.0,0.8945578231292517,0.5600969791412354,0.08203125,0.8205128205128205,0.3404255319148936
test/COME/7634160961141707-COME.v17.npz,test,COME,0.875,0.0625,0.8125,0.0,0.5238095238095238,0.945054945054945,0.4155530631542206,0.07568359375,0.75,0.6666666666666666
test/DAY/041933377714813425-DAY.v17.npz,test,DAY,0.875,0.0,0.875,0.0,0.0,0.9812925170068028,0.5553552508354187,0.0762939453125,0.8571428571428571,0.4235294117647059
test/DAY/10969487082310203-DAY.v17.npz,test,DAY,0.875,0.5,0.875,0.5,0.8869047619047619,0.9761904761904762,0.540612518787384,0.0841064453125,0.9047619047619048,0.48717948717948717
test/DAY/16550862659826127-DAY.v17.npz,test,DAY,0.8125,0.34375,0.78125,0.3125,0.8917748917748918,0.9371428571428572,0.5368229746818542,0.078857421875,0.8260869565217391,0.4222222222222222
test/DAY/28152902399199187-DAY.v17.npz,test,DAY,0.96875,0.96875,0.40625,0.40625,0.9861751152073732,0.8754578754578755,0.5494275093078613,0.0828857421875,0.9692307692307692,0.65625
test/DAY/5251528190332904-DAY.v17.npz,test,DAY,0.875,0.875,0.625,0.625,0.9778911564625851,0.6476190476190476,0.52625972032547,0.0753173828125,0.8947368421052632,0.4473684210526316
test/DAY/565670988607345-DAY.v17.npz,test,DAY,0.875,0.625,0.875,0.625,0.7333333333333333,0.9489795918367347,0.49168506264686584,0.079345703125,0.8666666666666667,0.34210526315789475
test/DAY/5736244660261602-DAY.v17.npz,test,DAY,0.875,0.71875,0.46875,0.3125,0.9358178053830227,0.9333333333333333,0.5401245951652527,0.080810546875,0.8333333333333334,0.4098360655737705
test/DAY/5760183838475188-DAY.v17.npz,test,DAY,0.875,0.15625,0.875,0.15625,0.6761904761904762,1.0,0.5124974846839905,0.0828857421875,0.9024390243902439,0.3854166666666667
test/DAY/5936998846934827-DAY.v17.npz,test,DAY,0.875,0.0,0.875,0.0,0.0,0.935374149659864,0.5009092092514038,0.078125,0.8918918918918919,0.5689655172413793
test/DAY/895764952106674-DAY.v17.npz,test,DAY,0.875,0.875,0.28125,0.28125,0.9404761904761905,0.5873015873015873,0.5200439691543579,0.0806884765625,0.8387096774193549,0.5531914893617021
test/DIFFERENT/11916824602064668-DIFFERENT.v17.npz,test,DIFFERENT,0.8125,0.78125,0.75,0.71875,0.96,0.9702380952380952,0.5613691806793213,0.08233642578125,0.8260869565217391,0.5277777777777778
test/DIFFERENT/1396132881023835-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.875,0.8125,0.8125,0.935374149659864,0.9065934065934066,0.6616426110267639,0.084716796875,0.8787878787878788,0.3670886075949367
test/DIFFERENT/1424232561171448-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.8125,0.875,0.8125,0.9633699633699634,0.9693877551020408,0.5964162349700928,0.079345703125,0.8787878787878788,0.46774193548387094
test/DIFFERENT/2965096700398744-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.8125,0.78125,0.71875,0.9963369963369964,0.9695238095238096,0.6132816076278687,0.08782958984375,0.9047619047619048,0.42696629213483145
test/DIFFERENT/33257025326569134-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.78125,0.875,0.78125,0.9847619047619047,0.9659863945578231,0.6912000179290771,0.11285400390625,0.8709677419354839,0.5
test/DIFFERENT/3353564914863467-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.8125,0.875,0.8125,0.9413919413919414,0.9829931972789115,0.6271301507949829,0.105712890625,0.9069767441860465,0.42857142857142855
test/DIFFERENT/33923386922379106-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.71875,0.875,0.71875,0.9420289855072463,0.923469387755102,0.6487002372741699,0.088623046875,0.84,0.5833333333333334
test/DIFFERENT/45095520114131094-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.78125,0.84375,0.75,0.8742857142857143,0.8871252204585538,0.5981664657592773,0.0762939453125,0.8709677419354839,0.36
test/DIFFERENT/5796670933717409-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.875,0.6875,0.6875,0.9846938775510204,0.9653679653679653,0.6101609468460083,0.0802001953125,0.8148148148148148,0.3235294117647059
test/DIFFERENT/6678254143999267-DIFFERENT.v17.npz,test,DIFFERENT,0.8125,0.8125,0.6875,0.6875,0.9652014652014652,0.9956709956709957,0.5879159569740295,0.0791015625,0.8181818181818182,0.5
test/DIFFERENT/964555656949428-DIFFERENT.v17.npz,test,DIFFERENT,0.875,0.8125,0.875,0.8125,0.8608058608058609,0.9591836734693877,0.525957465171814,0.07568359375,0.8974358974358975,0.3804347826086957
test/DIFFERENT/9980976822183554-DIFFERENT.v17.npz,test,DIFFERENT,0.6875,0.65625,0.6875,0.65625,0.9750566893424036,0.9588744588744589,0.649577796459198,0.09033203125,0.6984126984126984,0.4583333333333333
test/DOCTOR/10235419238080246-DOCTOR.v17.npz,test,DOCTOR,0.6875,0.59375,0.6875,0.59375,0.9523809523809523,0.9653679653679653,0.5792213678359985,0.0762939453125,0.6865671641791045,0.4791666666666667
test/DOCTOR/24148489161621667-DOCTOR.v17.npz,test,DOCTOR,0.9375,0.9375,0.875,0.875,0.6936507936507936,1.0,0.5577386021614075,0.0784912109375,0.9285714285714286,0.5416666666666666
test/DOCTOR/4562410324561714-DOCTOR.v17.npz,test,DOCTOR,0.9375,0.75,0.9375,0.75,0.9920634920634921,0.8587301587301587,0.5248753428459167,0.076416015625,0.9016393442622951,0.5729166666666666
test/DOCTOR/47499935380223457-DOCTOR.v17.npz,test,DOCTOR,0.9375,0.75,0.875,0.6875,0.9107142857142857,0.9183673469387755,0.5851733684539795,0.0751953125,0.9230769230769231,0.8108108108108109
test/DOCTOR/5581232316752696-DOCTOR.v17.npz,test,DOCTOR,0.875,0.84375,0.6875,0.65625,0.9506172839506173,0.9891774891774892,0.5621176958084106,0.079345703125,0.8275862068965517,0.6
test/DOCTOR/6317981219856195-DOCTOR.v17.npz,test,DOCTOR,0.875,0.84375,0.875,0.84375,0.8659611992945326,0.9625850340136054,0.48381105065345764,0.0780029296875,0.9130434782608695,0.4375
test/DOCTOR/7445793484729137-DOCTOR.v17.npz,test,DOCTOR,0.9375,0.90625,0.90625,0.875,0.9474548440065681,0.9655172413793104,0.6000489592552185,0.0794677734375,0.9183673469387755,0.46875
test/DOCTOR/7521886156148518-DOCTOR.v17.npz,test,DOCTOR,0.875,0.8125,0.78125,0.71875,0.8754578754578755,0.9523809523809523,0.5893682837486267,0.0782470703125,0.8076923076923077,0.4117647058823529
test/DOCTOR/8190675496752149-DOCTOR.v17.npz,test,DOCTOR,0.875,0.875,0.875,0.875,0.9812925170068028,0.9982993197278912,0.6793734431266785,0.095458984375,0.9130434782608695,0.6
test/DOCTOR/8602629471905943-DOCTOR.v17.npz,test,DOCTOR,1.0,0.53125,1.0,0.53125,0.9943977591036415,1.0,0.601878821849823,0.0814208984375,1.0,1.0
test/DOCTOR/9118339081222133-DOCTOR.v17.npz,test,DOCTOR,0.875,0.78125,0.875,0.78125,0.8857142857142857,0.9489795918367347,0.5158597230911255,0.07568359375,0.8709677419354839,0.5294117647058824
test/DOCTOR/9146418667919027-DOCTOR.v17.npz,test,DOCTOR,0.875,0.8125,0.875,0.8125,0.9175824175824175,0.9642857142857143,0.547248363494873,0.0750732421875,0.8857142857142857,0.3974358974358974
test/DOCTOR/9878802442857508-DOCTOR.v17.npz,test,DOCTOR,0.8125,0.65625,0.75,0.59375,0.8798185941043084,0.9444444444444444,0.564897894859314,0.08367919921875,0.7647058823529411,0.3333333333333333
test/DRINK/06473784191201326-DRINK.v17.npz,test,DRINK,0.90625,0.5625,0.40625,0.0625,0.8544973544973545,0.8937728937728938,0.44052568078041077,0.0760498046875,0.8701298701298701,0.7204301075268817
test/DRINK/09371248383875841-DRINK.v17.npz,test,DRINK,0.875,0.0,0.875,0.0,0.0,1.0,0.5722275376319885,0.0753173828125,0.9047619047619048,0.3958333333333333
test/DRINK/1184248496668674-DRINK.v17.npz,test,DRINK,0.875,0.875,0.0,0.0,0.9931972789115646,0.0,0.6371548771858215,0.0787353515625,0.8620689655172413,0.5555555555555556
test/DRINK/21698877434119446-DRINK.v17.npz,test,DRINK,0.875,0.0,0.875,0.0,0.0,0.9710884353741497,0.6041932106018066,0.0804443359375,0.8709677419354839,0.5510204081632653
test/DRINK/2505702369833467-DRINK.v17.npz,test,DRINK,0.875,0.875,0.0,0.0,0.9183673469387755,0.0,0.5510430335998535,0.08380126953125,0.8076923076923077,0.5121951219512195
