feature_path,video_path,split,label,orientation,width,height,source_frames_before_trim,source_frames_after_trim,elapsed_seconds,hand_frame_fraction_before_trim,hand_frame_fraction_after_trim,hand_presence_fraction,face_presence_fraction,body_presence_fraction,shoulder_coverage,normalization_source,chirality_left,chirality_right,chirality_unknown,finite,binary_presence,missing_spatial_zero,missing_confidence_zero,valid_shape
test/ASK/32589649401310283-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/32589649401310283-ASK.mp4,test,ASK,landscape,640,480,30,25,0.31340950000000234,0.7,0.84,0.40478515625,0.6875,0.0234375,0.04,shoulder_width,21,0,0,True,True,True,True,True
test/ASK/375964197411883-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/375964197411883-ASK.mp4,test,ASK,landscape,640,480,34,21,0.3740828329999992,0.5,0.8095238095238095,0.395751953125,0.8125,0.015625,0.047619047619047616,shoulder_width,17,0,0,True,True,True,True,True
test/ASK/4229331784858039-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/4229331784858039-ASK.mp4,test,ASK,landscape,640,480,48,29,0.47316795799999767,0.5208333333333334,0.8620689655172413,0.4189453125,0.875,0.59375,0.8620689655172413,shoulder_width,0,25,0,True,True,True,True,True
test/ASK/5187180924403598-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/5187180924403598-ASK.mp4,test,ASK,landscape,640,480,55,37,0.5782784159999999,0.6,0.8918918918918919,0.428466796875,0.875,0.5625,0.8918918918918919,shoulder_width,0,33,0,True,True,True,True,True
test/ASK/5976950094284144-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/5976950094284144-ASK.mp4,test,ASK,landscape,640,480,49,27,0.4950992079999992,0.46938775510204084,0.8518518518518519,0.430908203125,0.9375,0.0,0.0,palm_length,23,0,0,True,True,True,True,True
test/ASK/6099192272966338-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/6099192272966338-ASK.mp4,test,ASK,landscape,640,480,83,44,0.7904986659999977,0.4819277108433735,0.9090909090909091,0.427734375,0.90625,0.90625,0.9318181818181818,shoulder_width,0,40,0,True,True,True,True,True
test/ASK/6455677348837485-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/6455677348837485-ASK.mp4,test,ASK,landscape,640,480,58,27,0.6056600420000002,0.3793103448275862,0.8148148148148148,0.416015625,0.625,0.3125,0.6296296296296297,shoulder_width,0,22,0,True,True,True,True,True
test/ASK/6754054426478515-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/6754054426478515-ASK.mp4,test,ASK,landscape,640,480,78,34,0.7625585420000007,0.38461538461538464,0.8823529411764706,0.42333984375,0.71875,0.4296875,0.7352941176470589,shoulder_width,0,30,0,True,True,True,True,True
test/ASK/7989597695584512-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/7989597695584512-ASK.mp4,test,ASK,landscape,640,480,96,49,0.9648866670000018,0.4583333333333333,0.8979591836734694,0.430908203125,0.84375,0.71875,0.8367346938775511,shoulder_width,0,44,0,True,True,True,True,True
test/ASK/8702889283080875-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/8702889283080875-ASK.mp4,test,ASK,landscape,640,480,81,46,0.8175950000000007,0.5185185185185185,0.9130434782608695,0.43310546875,0.875,0.8359375,0.8913043478260869,shoulder_width,0,42,0,True,True,True,True,True
test/ASK/8926729576160704-ASK.v17.npz,data/local/citizen100_v17/raw/test/ASK/8926729576160704-ASK.mp4,test,ASK,landscape,640,480,65,28,0.6283574589999965,0.35384615384615387,0.8214285714285714,0.3935546875,0.59375,0.1640625,0.03571428571428571,shoulder_width,0,23,0,True,True,True,True,True
test/BAD/09145990846220031-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/09145990846220031-BAD.mp4,test,BAD,landscape,640,480,45,31,0.4750945830000006,0.6,0.8709677419354839,0.422607421875,0.8125,0.015625,0.03225806451612903,shoulder_width,27,0,0,True,True,True,True,True
test/BAD/1583686602856138-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/1583686602856138-BAD.mp4,test,BAD,landscape,640,480,80,42,0.8095260830000015,0.475,0.9047619047619048,0.435302734375,0.78125,0.6875,0.7857142857142857,shoulder_width,0,38,0,True,True,True,True,True
test/BAD/21076084261461991-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/21076084261461991-BAD.mp4,test,BAD,landscape,960,540,41,22,0.5669052500000049,0.4146341463414634,0.7727272727272727,0.397216796875,0.40625,0.3046875,0.4090909090909091,shoulder_width,0,17,0,True,True,True,True,True
test/BAD/24751730661041682-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/24751730661041682-BAD.mp4,test,BAD,landscape,640,480,71,40,0.7202687919999988,0.5070422535211268,0.9,0.435302734375,0.8125,0.6171875,0.825,shoulder_width,0,36,0,True,True,True,True,True
test/BAD/300065378201829-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/300065378201829-BAD.mp4,test,BAD,landscape,640,480,96,69,1.1193660409999993,0.4895833333333333,0.6811594202898551,0.468017578125,0.90625,0.90625,0.9420289855072463,shoulder_width,25,42,0,True,True,True,True,True
test/BAD/34169036359301463-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/34169036359301463-BAD.mp4,test,BAD,landscape,640,480,66,28,0.6338633339999973,0.3181818181818182,0.75,0.37939453125,0.90625,0.4609375,0.8928571428571429,shoulder_width,1,20,0,True,True,True,True,True
test/BAD/3763434553768781-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/3763434553768781-BAD.mp4,test,BAD,landscape,960,540,73,31,0.8001308329999972,0.3698630136986301,0.8709677419354839,0.415283203125,0.5625,0.4296875,0.5483870967741935,shoulder_width,0,27,0,True,True,True,True,True
test/BAD/4720037702546913-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/4720037702546913-BAD.mp4,test,BAD,landscape,640,480,55,34,0.5975321660000006,0.4727272727272727,0.7647058823529411,0.3154296875,0.71875,0.0,0.0,palm_length,26,0,0,True,True,True,True,True
test/BAD/8834295053246077-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/8834295053246077-BAD.mp4,test,BAD,landscape,640,480,42,21,0.4347747919999989,0.40476190476190477,0.8095238095238095,0.402587890625,0.84375,0.84375,0.8095238095238095,shoulder_width,0,17,0,True,True,True,True,True
test/BAD/9411549614200669-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/9411549614200669-BAD.mp4,test,BAD,landscape,640,480,42,17,0.3941105829999998,0.30952380952380953,0.7647058823529411,0.364501953125,0.5625,0.421875,0.5294117647058824,shoulder_width,13,0,0,True,True,True,True,True
test/BAD/9701304221413551-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/9701304221413551-BAD.mp4,test,BAD,landscape,640,480,92,54,0.9576063330000011,0.5434782608695652,0.9259259259259259,0.44580078125,0.90625,0.6875,0.9074074074074074,shoulder_width,0,50,0,True,True,True,True,True
test/BAD/9739528719901436-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/9739528719901436-BAD.mp4,test,BAD,landscape,640,480,52,34,0.6432304579999979,0.5769230769230769,0.8823529411764706,0.424072265625,0.71875,0.6640625,0.7352941176470589,shoulder_width,30,0,0,True,True,True,True,True
test/BAD/9781465154800835-BAD.v17.npz,data/local/citizen100_v17/raw/test/BAD/9781465154800835-BAD.mp4,test,BAD,landscape,640,480,49,30,0.5296679590000011,0.5306122448979592,0.8666666666666667,0.425537109375,0.84375,0.7734375,0.8333333333333334,shoulder_width,0,26,0,True,True,True,True,True
test/BIG/0016996799439721322-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/0016996799439721322-BIG.mp4,test,BIG,landscape,640,480,70,32,0.8352909579999945,0.38571428571428573,0.84375,0.7744140625,0.78125,0.0859375,0.03125,shoulder_width,26,25,0,True,True,True,True,True
test/BIG/0017391516388771677-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/0017391516388771677-BIG.mp4,test,BIG,landscape,640,480,30,20,0.4027712500000007,0.5333333333333333,0.8,0.744140625,0.84375,0.7421875,0.85,shoulder_width,15,16,0,True,True,True,True,True
test/BIG/05510116410900956-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/05510116410900956-BIG.mp4,test,BIG,landscape,640,480,81,38,0.9151074170000015,0.41975308641975306,0.8947368421052632,0.82568359375,0.65625,0.0,0.0,palm_length,32,33,0,True,True,True,True,True
test/BIG/057757538512823725-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/057757538512823725-BIG.mp4,test,BIG,landscape,640,480,84,37,0.9332517920000001,0.39285714285714285,0.8918918918918919,0.79931640625,0.6875,0.3203125,0.05405405405405406,shoulder_width,31,31,0,True,True,True,True,True
test/BIG/39731854478846107-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/39731854478846107-BIG.mp4,test,BIG,landscape,640,480,78,37,0.8568488750000043,0.41025641025641024,0.8648648648648649,0.79443359375,0.6875,0.5234375,0.6756756756756757,shoulder_width,31,31,0,True,True,True,True,True
test/BIG/42747790982122713-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/42747790982122713-BIG.mp4,test,BIG,landscape,640,480,46,27,0.49912837499999796,0.4782608695652174,0.8148148148148148,0.6533203125,0.625,0.0234375,0.037037037037037035,shoulder_width,22,12,0,True,True,True,True,True
test/BIG/44229228959870004-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/44229228959870004-BIG.mp4,test,BIG,landscape,640,480,72,38,0.8026116670000008,0.4722222222222222,0.8947368421052632,0.83251953125,0.65625,0.34375,0.23684210526315788,shoulder_width,34,32,0,True,True,True,True,True
test/BIG/6066190917613212-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/6066190917613212-BIG.mp4,test,BIG,landscape,640,480,59,32,0.6966567090000026,0.4745762711864407,0.875,0.7626953125,0.78125,0.0390625,0.03125,shoulder_width,28,25,0,True,True,True,True,True
test/BIG/6290782674186028-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/6290782674186028-BIG.mp4,test,BIG,landscape,640,480,44,29,0.5546896670000052,0.5227272727272727,0.7931034482758621,0.759765625,0.59375,0.0,0.0,palm_length,20,23,0,True,True,True,True,True
test/BIG/8329466041910012-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/8329466041910012-BIG.mp4,test,BIG,landscape,640,480,59,35,0.712726625000002,0.5254237288135594,0.8857142857142857,0.81689453125,0.9375,0.09375,0.05714285714285714,shoulder_width,29,31,0,True,True,True,True,True
test/BIG/8840387735817254-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/8840387735817254-BIG.mp4,test,BIG,landscape,960,540,69,31,0.8562962499999998,0.391304347826087,0.8709677419354839,0.77392578125,0.8125,0.4296875,0.5483870967741935,shoulder_width,25,25,0,True,True,True,True,True
test/BIG/9045352684495234-BIG.v17.npz,data/local/citizen100_v17/raw/test/BIG/9045352684495234-BIG.mp4,test,BIG,landscape,640,480,54,38,0.7776562080000033,0.6296296296296297,0.8947368421052632,0.818359375,0.84375,0.3359375,0.2631578947368421,shoulder_width,32,34,0,True,True,True,True,True
test/CHILD/024576731392269124-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/024576731392269124-CHILD.mp4,test,CHILD,landscape,640,480,80,38,0.7573950000000025,0.4125,0.868421052631579,0.418212890625,0.84375,0.2265625,0.4473684210526316,shoulder_width,0,33,0,True,True,True,True,True
test/CHILD/12316183317611928-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/12316183317611928-CHILD.mp4,test,CHILD,landscape,640,480,37,24,0.38087837499999466,0.5405405405405406,0.8333333333333334,0.3876953125,0.71875,0.0,0.0,palm_length,20,0,0,True,True,True,True,True
test/CHILD/28229140811260867-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/28229140811260867-CHILD.mp4,test,CHILD,landscape,640,480,96,61,0.9896144169999985,0.3958333333333333,0.6229508196721312,0.311767578125,0.78125,0.265625,0.5409836065573771,shoulder_width,0,38,0,True,True,True,True,True
test/CHILD/45937742597396625-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/45937742597396625-CHILD.mp4,test,CHILD,landscape,640,480,96,42,1.0306530410000008,0.3958333333333333,0.9047619047619048,0.4375,0.78125,0.734375,0.7857142857142857,shoulder_width,0,38,0,True,True,True,True,True
test/CHILD/48397958306755084-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/48397958306755084-CHILD.mp4,test,CHILD,landscape,640,480,47,33,0.5153157089999993,0.6170212765957447,0.8787878787878788,0.418212890625,0.75,0.4453125,0.7575757575757576,shoulder_width,29,0,0,True,True,True,True,True
test/CHILD/6538776328239029-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/6538776328239029-CHILD.mp4,test,CHILD,landscape,640,480,46,40,0.5140472920000008,0.7391304347826086,0.85,0.43017578125,0.84375,0.7890625,0.825,shoulder_width,34,0,0,True,True,True,True,True
test/CHILD/6685505341213378-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/6685505341213378-CHILD.mp4,test,CHILD,landscape,640,480,94,56,1.0882967080000014,0.5531914893617021,0.9285714285714286,0.44873046875,0.875,0.8359375,0.875,shoulder_width,0,52,0,True,True,True,True,True
test/CHILD/748665532922103-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/748665532922103-CHILD.mp4,test,CHILD,landscape,640,480,80,36,0.7633409170000007,0.4,0.8888888888888888,0.416015625,0.71875,0.5390625,0.6944444444444444,shoulder_width,0,32,0,True,True,True,True,True
test/CHILD/7964401394096523-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/7964401394096523-CHILD.mp4,test,CHILD,landscape,640,480,96,54,1.1339534170000007,0.5208333333333334,0.9259259259259259,0.465087890625,0.90625,0.015625,0.018518518518518517,shoulder_width,50,0,0,True,True,True,True,True
test/CHILD/8037284578101263-CHILD.v17.npz,data/local/citizen100_v17/raw/test/CHILD/8037284578101263-CHILD.mp4,test,CHILD,landscape,640,480,74,52,0.9477861670000038,0.6486486486486487,0.9230769230769231,0.432373046875,0.9375,0.703125,0.7884615384615384,shoulder_width,0,48,0,True,True,True,True,True
test/COLD/13808032394299397-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/13808032394299397-COLD.mp4,test,COLD,landscape,640,480,69,35,0.8142210000000034,0.42028985507246375,0.8285714285714286,0.72900390625,0.9375,0.53125,0.7142857142857143,shoulder_width,26,26,0,True,True,True,True,True
test/COLD/24896762367775405-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/24896762367775405-COLD.mp4,test,COLD,landscape,640,480,96,63,1.1523596250000026,0.4166666666666667,0.6349206349206349,0.55078125,0.90625,0.7578125,0.9047619047619048,shoulder_width,36,36,0,True,True,True,True,True
test/COLD/35901832143458634-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/35901832143458634-COLD.mp4,test,COLD,landscape,640,480,96,47,1.1270561669999992,0.4479166666666667,0.9148936170212766,0.796875,0.84375,0.640625,0.8723404255319149,shoulder_width,34,43,0,True,True,True,True,True
test/COLD/39972345824182876-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/39972345824182876-COLD.mp4,test,COLD,landscape,640,480,72,36,0.7995019580000005,0.3888888888888889,0.7777777777777778,0.712890625,0.90625,0.2421875,0.4722222222222222,shoulder_width,28,24,0,True,True,True,True,True
test/COLD/5240740115211979-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/5240740115211979-COLD.mp4,test,COLD,landscape,960,540,72,43,0.9159609580000065,0.4305555555555556,0.7209302325581395,0.58056640625,0.9375,0.9375,0.9534883720930233,shoulder_width,18,30,0,True,True,True,True,True
test/COLD/5656596623886962-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/5656596623886962-COLD.mp4,test,COLD,landscape,640,480,57,38,0.7293693339999976,0.5964912280701754,0.8947368421052632,0.8095703125,0.84375,0.4453125,0.868421052631579,shoulder_width,33,33,0,True,True,True,True,True
test/COLD/6465425806300451-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/6465425806300451-COLD.mp4,test,COLD,landscape,640,480,96,48,1.0562803329999895,0.4479166666666667,0.8958333333333334,0.83837890625,0.84375,0.84375,0.8541666666666666,shoulder_width,40,42,0,True,True,True,True,True
test/COLD/6663708012671183-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/6663708012671183-COLD.mp4,test,COLD,landscape,960,540,39,24,0.4888591250000047,0.48717948717948717,0.7916666666666666,0.67431640625,0.6875,0.34375,0.7083333333333334,shoulder_width,15,17,0,True,True,True,True,True
test/COLD/7197986410822153-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/7197986410822153-COLD.mp4,test,COLD,landscape,640,480,37,22,0.474454417000004,0.4864864864864865,0.8181818181818182,0.7490234375,0.78125,0.0,0.0,palm_length,17,17,0,True,True,True,True,True
test/COLD/7255958576286803-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/7255958576286803-COLD.mp4,test,COLD,landscape,640,480,61,39,0.7962812919999891,0.5737704918032787,0.8974358974358975,0.80859375,0.84375,0.0,0.0,palm_length,31,35,0,True,True,True,True,True
test/COLD/8267310129123884-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/8267310129123884-COLD.mp4,test,COLD,landscape,640,480,34,18,0.37972987499999533,0.4117647058823529,0.7777777777777778,0.6162109375,0.5,0.265625,0.05555555555555555,shoulder_width,12,12,0,True,True,True,True,True
test/COLD/9555650488531451-COLD.v17.npz,data/local/citizen100_v17/raw/test/COLD/9555650488531451-COLD.mp4,test,COLD,landscape,640,480,53,34,0.716205833999993,0.5660377358490566,0.8823529411764706,0.74755859375,0.71875,0.6640625,0.7352941176470589,shoulder_width,22,29,0,True,True,True,True,True
test/COME/21374230308157083-COME.v17.npz,data/local/citizen100_v17/raw/test/COME/21374230308157083-COME.mp4,test,COME,landscape,640,480,89,42,0.9495519580000007,0.42696629213483145,0.9047619047619048,0.4189453125,0.78125,0.78125,0.7857142857142857,shoulder_width,0,38,0,True,True,True,True,True
