npy_name,expected_label,predicted_label,confidence,mp4_path
ABOUT_c7f837e7_27c26c.npy,ABOUT,WHEN,0.5893138647079468,data/raw_videos/ASL VIDEOS/ABOUT/c7f837e7.mp4
ABOUT_d011edec_b695b9.npy,ABOUT,WHEN,0.46531543135643005,data/raw_videos/ASL VIDEOS/ABOUT/d011edec.mp4
ABOUT_d333eccc_d19096.npy,ABOUT,WHEN,0.8636861443519592,data/raw_videos/ASL VIDEOS/ABOUT/d333eccc.mp4
ABOUT_dc840aa6_71e08f.npy,ABOUT,WHEN,0.7812143564224243,data/raw_videos/ASL VIDEOS/ABOUT/dc840aa6.mp4
ABOUT_e14d0335_e5867c.npy,ABOUT,WHEN,0.8883976936340332,data/raw_videos/ASL VIDEOS/ABOUT/e14d0335.mp4
ABOUT_e4d4587c_a735e5.npy,ABOUT,WHEN,0.8003547787666321,data/raw_videos/ASL VIDEOS/ABOUT/e4d4587c.mp4
ABOUT_edb13751_af58f4.npy,ABOUT,WHEN,0.679180920124054,data/raw_videos/ASL VIDEOS/ABOUT/edb13751.mp4
ABOUT_f46206da_322378.npy,ABOUT,WHEN,0.49056366086006165,data/raw_videos/ASL VIDEOS/ABOUT/f46206da.mp4
AFTER_443ccf1a_7f28db.npy,AFTER,STOP,0.5455859899520874,data/raw_videos/ASL VIDEOS/AFTER/443ccf1a.mp4
AFTER_7f5650b4_a05991.npy,AFTER,NIGHT,0.31155213713645935,data/raw_videos/ASL VIDEOS/AFTER/7f5650b4.mp4
AFTER_db7ebfac_0badfd.npy,AFTER,BAD,0.6536943316459656,data/raw_videos/ASL VIDEOS/AFTER/db7ebfac.mp4
AFTER_f877e584_54fe59.npy,AFTER,NIGHT,0.5733169913291931,data/raw_videos/ASL VIDEOS/AFTER/f877e584.mp4
AGAIN_db912edb_cdea06.npy,AGAIN,ON,0.23505088686943054,data/raw_videos/ASL VIDEOS/AGAIN/db912edb.mp4
ALSO_SAME_0113c819_88b2d6.npy,ALSO_SAME,ALSO,0.9070799946784973,data/raw_videos/ASL VIDEOS/ALSO_SAME/0113c819.mp4
ALSO_SAME_01ba378c_364268.npy,ALSO_SAME,ALSO,0.8428102135658264,data/raw_videos/ASL VIDEOS/ALSO_SAME/01ba378c.mp4
ALSO_SAME_0284dc12_a0649c.npy,ALSO_SAME,ALSO,0.9024601578712463,data/raw_videos/ASL VIDEOS/ALSO_SAME/0284dc12.mp4
ALSO_SAME_032c9d8c_684c76.npy,ALSO_SAME,ALSO,0.8790497183799744,data/raw_videos/ASL VIDEOS/ALSO_SAME/032c9d8c.mp4
ALSO_SAME_0381e72c_60dd15.npy,ALSO_SAME,ALSO,0.6380202770233154,data/raw_videos/ASL VIDEOS/ALSO_SAME/0381e72c.mp4
ALSO_SAME_041e0eed_c0b541.npy,ALSO_SAME,ALSO,0.8599472045898438,data/raw_videos/ASL VIDEOS/ALSO_SAME/041e0eed.mp4
ALSO_SAME_0452c166_f85145.npy,ALSO_SAME,ALSO,0.8892949223518372,data/raw_videos/ASL VIDEOS/ALSO_SAME/0452c166.mp4
ALSO_SAME_04c4a33b_0337ce.npy,ALSO_SAME,ALSO,0.9114678502082825,data/raw_videos/ASL VIDEOS/ALSO_SAME/04c4a33b.mp4
ALSO_SAME_04d2faa1_15ed86.npy,ALSO_SAME,ALSO,0.8530253767967224,data/raw_videos/ASL VIDEOS/ALSO_SAME/04d2faa1.mp4
ALSO_SAME_05c4553c_14e068.npy,ALSO_SAME,ALSO,0.9242804050445557,data/raw_videos/ASL VIDEOS/ALSO_SAME/05c4553c.mp4
ALSO_SAME_085108c3_cc0b74.npy,ALSO_SAME,ALSO,0.9187591075897217,data/raw_videos/ASL VIDEOS/ALSO_SAME/085108c3.mp4
ALSO_SAME_08ab7791_822499.npy,ALSO_SAME,ALSO,0.896092414855957,data/raw_videos/ASL VIDEOS/ALSO_SAME/08ab7791.mp4
ALSO_SAME_09c6f746_254bd1.npy,ALSO_SAME,ALSO,0.8970209360122681,data/raw_videos/ASL VIDEOS/ALSO_SAME/09c6f746.mp4
ALSO_SAME_0bf16062_9e90d5.npy,ALSO_SAME,ALSO,0.7152930498123169,data/raw_videos/ASL VIDEOS/ALSO_SAME/0bf16062.mp4
ALSO_SAME_0c47e962_5f8db2.npy,ALSO_SAME,ALSO,0.9075737595558167,data/raw_videos/ASL VIDEOS/ALSO_SAME/0c47e962.mp4
ALSO_SAME_0e642da9_0420d7.npy,ALSO_SAME,ALSO,0.8459843397140503,data/raw_videos/ASL VIDEOS/ALSO_SAME/0e642da9.mp4
ALSO_SAME_0f356abd_8b3d05.npy,ALSO_SAME,ALSO,0.8787923455238342,data/raw_videos/ASL VIDEOS/ALSO_SAME/0f356abd.mp4
ALSO_SAME_0f573bf6_346969.npy,ALSO_SAME,ALSO,0.8812191486358643,data/raw_videos/ASL VIDEOS/ALSO_SAME/0f573bf6.mp4
ALSO_SAME_10c8b1bb_15fe33.npy,ALSO_SAME,ALSO,0.8935767412185669,data/raw_videos/ASL VIDEOS/ALSO_SAME/10c8b1bb.mp4
ALSO_SAME_12cfc82f_17696e.npy,ALSO_SAME,ALSO,0.861887514591217,data/raw_videos/ASL VIDEOS/ALSO_SAME/12cfc82f.mp4
ALSO_SAME_13a7061f_63fe2e.npy,ALSO_SAME,ALSO,0.796538770198822,data/raw_videos/ASL VIDEOS/ALSO_SAME/13a7061f.mp4
ALSO_SAME_142742fe_5ff507.npy,ALSO_SAME,ALSO,0.8167147636413574,data/raw_videos/ASL VIDEOS/ALSO_SAME/142742fe.mp4
ALSO_SAME_149ba213_a5ee05.npy,ALSO_SAME,ALSO,0.862848699092865,data/raw_videos/ASL VIDEOS/ALSO_SAME/149ba213.mp4
ALSO_SAME_159ae769_1e889e.npy,ALSO_SAME,ALSO,0.8906072974205017,data/raw_videos/ASL VIDEOS/ALSO_SAME/159ae769.mp4
ALSO_SAME_16dad700_75b32a.npy,ALSO_SAME,ALSO,0.8490486145019531,data/raw_videos/ASL VIDEOS/ALSO_SAME/16dad700.mp4
ALSO_SAME_177754da_a36c4e.npy,ALSO_SAME,ALSO,0.9047926068305969,data/raw_videos/ASL VIDEOS/ALSO_SAME/177754da.mp4
ALSO_SAME_1a1d1b15_d253af.npy,ALSO_SAME,ALSO,0.9098274111747742,data/raw_videos/ASL VIDEOS/ALSO_SAME/1a1d1b15.mp4
ALSO_SAME_1a2d771d_a56409.npy,ALSO_SAME,ALSO,0.8765528202056885,data/raw_videos/ASL VIDEOS/ALSO_SAME/1a2d771d.mp4
ALSO_SAME_1bfa4181_de70f4.npy,ALSO_SAME,ALSO,0.8185045719146729,data/raw_videos/ASL VIDEOS/ALSO_SAME/1bfa4181.mp4
ALSO_SAME_1c43066c_7f0f85.npy,ALSO_SAME,ALSO,0.407174289226532,data/raw_videos/ASL VIDEOS/ALSO_SAME/1c43066c.mp4
ALSO_SAME_1cbb3dfe_34ba19.npy,ALSO_SAME,ALSO,0.8552199602127075,data/raw_videos/ASL VIDEOS/ALSO_SAME/1cbb3dfe.mp4
ALSO_SAME_1f49cb60_e2f856.npy,ALSO_SAME,ALSO,0.9026747345924377,data/raw_videos/ASL VIDEOS/ALSO_SAME/1f49cb60.mp4
ALSO_SAME_20516e35_040a87.npy,ALSO_SAME,ALSO,0.8914060592651367,data/raw_videos/ASL VIDEOS/ALSO_SAME/20516e35.mp4
ALSO_SAME_229a11a2_54d85b.npy,ALSO_SAME,ALSO,0.8488189578056335,data/raw_videos/ASL VIDEOS/ALSO_SAME/229a11a2.mp4
ALSO_SAME_248f66a1_2c126d.npy,ALSO_SAME,ALSO,0.9416182637214661,data/raw_videos/ASL VIDEOS/ALSO_SAME/248f66a1.mp4
ALSO_SAME_2524c00e_fb1e43.npy,ALSO_SAME,ALSO,0.9359537363052368,data/raw_videos/ASL VIDEOS/ALSO_SAME/2524c00e.mp4
ALSO_SAME_25a733d0_5dce08.npy,ALSO_SAME,ALSO,0.8680941462516785,data/raw_videos/ASL VIDEOS/ALSO_SAME/25a733d0.mp4
ALSO_SAME_2604f0dc_faad56.npy,ALSO_SAME,ALSO,0.8420721888542175,data/raw_videos/ASL VIDEOS/ALSO_SAME/2604f0dc.mp4
ALSO_SAME_26f62128_bdaf77.npy,ALSO_SAME,ALSO,0.848499596118927,data/raw_videos/ASL VIDEOS/ALSO_SAME/26f62128.mp4
ALSO_SAME_27415938_fa6453.npy,ALSO_SAME,ALSO,0.8190521001815796,data/raw_videos/ASL VIDEOS/ALSO_SAME/27415938.mp4
ALSO_SAME_27c31f9f_baf269.npy,ALSO_SAME,ALSO,0.9004766345024109,data/raw_videos/ASL VIDEOS/ALSO_SAME/27c31f9f.mp4
ALSO_SAME_27e44860_0c3a59.npy,ALSO_SAME,ALSO,0.8547015190124512,data/raw_videos/ASL VIDEOS/ALSO_SAME/27e44860.mp4
ALSO_SAME_27f7f992_38aa79.npy,ALSO_SAME,ALSO,0.87949138879776,data/raw_videos/ASL VIDEOS/ALSO_SAME/27f7f992.mp4
ALSO_SAME_2ac577bc_fd117b.npy,ALSO_SAME,ALSO,0.8759710788726807,data/raw_videos/ASL VIDEOS/ALSO_SAME/2ac577bc.mp4
ALSO_SAME_2c09d272_68a1b6.npy,ALSO_SAME,ALSO,0.896114706993103,data/raw_videos/ASL VIDEOS/ALSO_SAME/2c09d272.mp4
ALSO_SAME_2db13486_79c6fa.npy,ALSO_SAME,ALSO,0.8847979307174683,data/raw_videos/ASL VIDEOS/ALSO_SAME/2db13486.mp4
ALSO_SAME_2db4df16_49ebcd.npy,ALSO_SAME,ALSO,0.5959272980690002,data/raw_videos/ASL VIDEOS/ALSO_SAME/2db4df16.mp4
ALSO_SAME_2de0f4fd_dd8781.npy,ALSO_SAME,ALSO,0.8410298228263855,data/raw_videos/ASL VIDEOS/ALSO_SAME/2de0f4fd.mp4
ALSO_SAME_2dfaf59a_42d753.npy,ALSO_SAME,ALSO,0.8678979873657227,data/raw_videos/ASL VIDEOS/ALSO_SAME/2dfaf59a.mp4
ALSO_SAME_2e442cf2_092d87.npy,ALSO_SAME,ALSO,0.8687620162963867,data/raw_videos/ASL VIDEOS/ALSO_SAME/2e442cf2.mp4
ALSO_SAME_2f9e68dd_3ecacb.npy,ALSO_SAME,ALSO,0.896761953830719,data/raw_videos/ASL VIDEOS/ALSO_SAME/2f9e68dd.mp4
ALSO_SAME_343830f4_bbf940.npy,ALSO_SAME,ALSO,0.9148251414299011,data/raw_videos/ASL VIDEOS/ALSO_SAME/343830f4.mp4
ALSO_SAME_37159ad3_f146b2.npy,ALSO_SAME,ALSO,0.934192419052124,data/raw_videos/ASL VIDEOS/ALSO_SAME/37159ad3.mp4
ALSO_SAME_3883b8ec_8bea6c.npy,ALSO_SAME,ALSO,0.8690835237503052,data/raw_videos/ASL VIDEOS/ALSO_SAME/3883b8ec.mp4
ALSO_SAME_397fd7ff_e8db5c.npy,ALSO_SAME,ALSO,0.8938155174255371,data/raw_videos/ASL VIDEOS/ALSO_SAME/397fd7ff.mp4
ALSO_SAME_3ce614d9_9250fe.npy,ALSO_SAME,ALSO,0.8802457451820374,data/raw_videos/ASL VIDEOS/ALSO_SAME/3ce614d9.mp4
ALSO_SAME_3d23ed08_dd14ba.npy,ALSO_SAME,ALSO,0.9325191974639893,data/raw_videos/ASL VIDEOS/ALSO_SAME/3d23ed08.mp4
ALSO_SAME_3d8de9c4_845ccb.npy,ALSO_SAME,ALSO,0.9004679322242737,data/raw_videos/ASL VIDEOS/ALSO_SAME/3d8de9c4.mp4
ALSO_SAME_3dfbfee0_ce83a0.npy,ALSO_SAME,ALSO,0.8252596259117126,data/raw_videos/ASL VIDEOS/ALSO_SAME/3dfbfee0.mp4
ALSO_SAME_3f1dd07b_82abe5.npy,ALSO_SAME,ALSO,0.8234363794326782,data/raw_videos/ASL VIDEOS/ALSO_SAME/3f1dd07b.mp4
ALSO_SAME_43ee9cee_fdb011.npy,ALSO_SAME,ALSO,0.9053337574005127,data/raw_videos/ASL VIDEOS/ALSO_SAME/43ee9cee.mp4
ALSO_SAME_446224f0_eed015.npy,ALSO_SAME,ALSO,0.275631844997406,data/raw_videos/ASL VIDEOS/ALSO_SAME/446224f0.mp4
ALSO_SAME_447aca4f_3fdd27.npy,ALSO_SAME,ALSO,0.890689492225647,data/raw_videos/ASL VIDEOS/ALSO_SAME/447aca4f.mp4
ALSO_SAME_4508976f_33ffa8.npy,ALSO_SAME,ALSO,0.8461530208587646,data/raw_videos/ASL VIDEOS/ALSO_SAME/4508976f.mp4
ALSO_SAME_458f91d8_65d293.npy,ALSO_SAME,ALSO,0.9015371203422546,data/raw_videos/ASL VIDEOS/ALSO_SAME/458f91d8.mp4
ALSO_SAME_47cd42f9_11e7f5.npy,ALSO_SAME,ALSO,0.7844994068145752,data/raw_videos/ASL VIDEOS/ALSO_SAME/47cd42f9.mp4
ALSO_SAME_48099f86_ece114.npy,ALSO_SAME,ALSO,0.8125872611999512,data/raw_videos/ASL VIDEOS/ALSO_SAME/48099f86.mp4
ALSO_SAME_480a4895_86cf49.npy,ALSO_SAME,ALSO,0.9165407419204712,data/raw_videos/ASL VIDEOS/ALSO_SAME/480a4895.mp4
ALSO_SAME_480fbe36_9e192f.npy,ALSO_SAME,ALSO,0.8756973743438721,data/raw_videos/ASL VIDEOS/ALSO_SAME/480fbe36.mp4
ALSO_SAME_48680f46_e52dfd.npy,ALSO_SAME,ALSO,0.9047783613204956,data/raw_videos/ASL VIDEOS/ALSO_SAME/48680f46.mp4
ALSO_SAME_487377e5_8c34ee.npy,ALSO_SAME,ALSO,0.8987647294998169,data/raw_videos/ASL VIDEOS/ALSO_SAME/487377e5.mp4
ALSO_SAME_49a40ca4_9ecff4.npy,ALSO_SAME,ALSO,0.8990890979766846,data/raw_videos/ASL VIDEOS/ALSO_SAME/49a40ca4.mp4
ALSO_SAME_4ae8b9ea_292b4c.npy,ALSO_SAME,ALSO,0.8862027525901794,data/raw_videos/ASL VIDEOS/ALSO_SAME/4ae8b9ea.mp4
ALSO_SAME_4b4d49f6_c7979d.npy,ALSO_SAME,ALSO,0.8506499528884888,data/raw_videos/ASL VIDEOS/ALSO_SAME/4b4d49f6.mp4
ALSO_SAME_4c31bac8_3965d0.npy,ALSO_SAME,ALSO,0.9421069622039795,data/raw_videos/ASL VIDEOS/ALSO_SAME/4c31bac8.mp4
ALSO_SAME_4c4126f7_0cd7a1.npy,ALSO_SAME,ALSO,0.8219695091247559,data/raw_videos/ASL VIDEOS/ALSO_SAME/4c4126f7.mp4
ALSO_SAME_4c67831e_b9d71f.npy,ALSO_SAME,ALSO,0.9111883044242859,data/raw_videos/ASL VIDEOS/ALSO_SAME/4c67831e.mp4
ALSO_SAME_4f9942a3_e468b8.npy,ALSO_SAME,ALSO,0.9453833699226379,data/raw_videos/ASL VIDEOS/ALSO_SAME/4f9942a3.mp4
ALSO_SAME_51ddf320_403a28.npy,ALSO_SAME,ALSO,0.8560239672660828,data/raw_videos/ASL VIDEOS/ALSO_SAME/51ddf320.mp4
ALSO_SAME_51f7fb15_d65a7a.npy,ALSO_SAME,ALSO,0.8020666837692261,data/raw_videos/ASL VIDEOS/ALSO_SAME/51f7fb15.mp4
ALSO_SAME_52659d87_2afb07.npy,ALSO_SAME,ALSO,0.8680245876312256,data/raw_videos/ASL VIDEOS/ALSO_SAME/52659d87.mp4
ALSO_SAME_53669b13_0fe040.npy,ALSO_SAME,ALSO,0.955252468585968,data/raw_videos/ASL VIDEOS/ALSO_SAME/53669b13.mp4
ALSO_SAME_53850675_d90c67.npy,ALSO_SAME,ALSO,0.8845735192298889,data/raw_videos/ASL VIDEOS/ALSO_SAME/53850675.mp4
ALSO_SAME_5487072b_45d867.npy,ALSO_SAME,ALSO,0.8584332466125488,data/raw_videos/ASL VIDEOS/ALSO_SAME/5487072b.mp4
ALSO_SAME_5565fe20_ee6d1a.npy,ALSO_SAME,ALSO,0.825637698173523,data/raw_videos/ASL VIDEOS/ALSO_SAME/5565fe20.mp4
ALSO_SAME_55bf7ab1_7cf880.npy,ALSO_SAME,ALSO,0.90485018491745,data/raw_videos/ASL VIDEOS/ALSO_SAME/55bf7ab1.mp4
ALSO_SAME_5601e805_8d3afd.npy,ALSO_SAME,ALSO,0.8112680315971375,data/raw_videos/ASL VIDEOS/ALSO_SAME/5601e805.mp4
ALSO_SAME_58c99160_ad5b7d.npy,ALSO_SAME,ALSO,0.8706564903259277,data/raw_videos/ASL VIDEOS/ALSO_SAME/58c99160.mp4
ALSO_SAME_59aa95e1_d0bb0c.npy,ALSO_SAME,ALSO,0.8541465401649475,data/raw_videos/ASL VIDEOS/ALSO_SAME/59aa95e1.mp4
ALSO_SAME_59d2fad9_831112.npy,ALSO_SAME,ALSO,0.877087414264679,data/raw_videos/ASL VIDEOS/ALSO_SAME/59d2fad9.mp4
ALSO_SAME_5aa1cdaa_2a08be.npy,ALSO_SAME,ALSO,0.9165311455726624,data/raw_videos/ASL VIDEOS/ALSO_SAME/5aa1cdaa.mp4
ALSO_SAME_5b0e5a58_cfe12f.npy,ALSO_SAME,ALSO,0.8167542219161987,data/raw_videos/ASL VIDEOS/ALSO_SAME/5b0e5a58.mp4
ALSO_SAME_5c1bb084_a40e32.npy,ALSO_SAME,ALSO,0.9052737951278687,data/raw_videos/ASL VIDEOS/ALSO_SAME/5c1bb084.mp4
ALSO_SAME_5c788a4e_76bf57.npy,ALSO_SAME,ALSO,0.9359326362609863,data/raw_videos/ASL VIDEOS/ALSO_SAME/5c788a4e.mp4
ALSO_SAME_5e29be08_b95c31.npy,ALSO_SAME,ALSO,0.8570961356163025,data/raw_videos/ASL VIDEOS/ALSO_SAME/5e29be08.mp4
ALSO_SAME_5e2cf23b_4704c6.npy,ALSO_SAME,ALSO,0.9054905772209167,data/raw_videos/ASL VIDEOS/ALSO_SAME/5e2cf23b.mp4
ALSO_SAME_5e8ed527_eac4c4.npy,ALSO_SAME,ALSO,0.8694179654121399,data/raw_videos/ASL VIDEOS/ALSO_SAME/5e8ed527.mp4
ALSO_SAME_6001037f_8db22f.npy,ALSO_SAME,ALSO,0.8974767923355103,data/raw_videos/ASL VIDEOS/ALSO_SAME/6001037f.mp4
ALSO_SAME_616ba343_36477b.npy,ALSO_SAME,ALSO,0.9072376489639282,data/raw_videos/ASL VIDEOS/ALSO_SAME/616ba343.mp4
ALSO_SAME_62acf3f6_4806bd.npy,ALSO_SAME,ALSO,0.8403708338737488,data/raw_videos/ASL VIDEOS/ALSO_SAME/62acf3f6.mp4
ALSO_SAME_631a6ee9_6b6c17.npy,ALSO_SAME,ALSO,0.9197465181350708,data/raw_videos/ASL VIDEOS/ALSO_SAME/631a6ee9.mp4
ALSO_SAME_66c4e2e1_7c1ff4.npy,ALSO_SAME,ALSO,0.8990360498428345,data/raw_videos/ASL VIDEOS/ALSO_SAME/66c4e2e1.mp4
ALSO_SAME_6724016f_9683d9.npy,ALSO_SAME,ALSO,0.866986870765686,data/raw_videos/ASL VIDEOS/ALSO_SAME/6724016f.mp4
ALSO_SAME_689ef0b6_73adc3.npy,ALSO_SAME,ALSO,0.8985382914543152,data/raw_videos/ASL VIDEOS/ALSO_SAME/689ef0b6.mp4
ALSO_SAME_6a0a5ad8_471baf.npy,ALSO_SAME,ALSO,0.9329410791397095,data/raw_videos/ASL VIDEOS/ALSO_SAME/6a0a5ad8.mp4
ALSO_SAME_6a4648fd_da5fb6.npy,ALSO_SAME,ALSO,0.8308793902397156,data/raw_videos/ASL VIDEOS/ALSO_SAME/6a4648fd.mp4
ALSO_SAME_6bcf968e_8e1bcf.npy,ALSO_SAME,ALSO,0.9028664231300354,data/raw_videos/ASL VIDEOS/ALSO_SAME/6bcf968e.mp4
ALSO_SAME_6d7986a0_66c38d.npy,ALSO_SAME,ALSO,0.8286245465278625,data/raw_videos/ASL VIDEOS/ALSO_SAME/6d7986a0.mp4
ALSO_SAME_711baba8_c78cc9.npy,ALSO_SAME,ALSO,0.940547525882721,data/raw_videos/ASL VIDEOS/ALSO_SAME/711baba8.mp4
ALSO_SAME_72072a05_b4b6dc.npy,ALSO_SAME,ALSO,0.8625022172927856,data/raw_videos/ASL VIDEOS/ALSO_SAME/72072a05.mp4
ALSO_SAME_720eacb7_8da038.npy,ALSO_SAME,ALSO,0.8476821184158325,data/raw_videos/ASL VIDEOS/ALSO_SAME/720eacb7.mp4
ALSO_SAME_72569450_6e15fa.npy,ALSO_SAME,ALSO,0.8945393562316895,data/raw_videos/ASL VIDEOS/ALSO_SAME/72569450.mp4
ALSO_SAME_725e8e27_ea7a0f.npy,ALSO_SAME,ALSO,0.8764646649360657,data/raw_videos/ASL VIDEOS/ALSO_SAME/725e8e27.mp4
ALSO_SAME_742d97e2_1a50ad.npy,ALSO_SAME,ALSO,0.8722504377365112,data/raw_videos/ASL VIDEOS/ALSO_SAME/742d97e2.mp4
ALSO_SAME_7517f866_77ad70.npy,ALSO_SAME,ALSO,0.9303804636001587,data/raw_videos/ASL VIDEOS/ALSO_SAME/7517f866.mp4
ALSO_SAME_78068e86_74e95e.npy,ALSO_SAME,ALSO,0.8842154741287231,data/raw_videos/ASL VIDEOS/ALSO_SAME/78068e86.mp4
ALSO_SAME_78d7c275_1056c7.npy,ALSO_SAME,ALSO,0.8773040771484375,data/raw_videos/ASL VIDEOS/ALSO_SAME/78d7c275.mp4
ALSO_SAME_792f60c1_53ecd6.npy,ALSO_SAME,ALSO,0.8523574471473694,data/raw_videos/ASL VIDEOS/ALSO_SAME/792f60c1.mp4
ALSO_SAME_7a679602_75bd81.npy,ALSO_SAME,ALSO,0.8951740264892578,data/raw_videos/ASL VIDEOS/ALSO_SAME/7a679602.mp4
ALSO_SAME_7b9c2430_9f2b23.npy,ALSO_SAME,ALSO,0.8862531185150146,data/raw_videos/ASL VIDEOS/ALSO_SAME/7b9c2430.mp4
ALSO_SAME_7d4acad1_74b4fe.npy,ALSO_SAME,ALSO,0.8534117937088013,data/raw_videos/ASL VIDEOS/ALSO_SAME/7d4acad1.mp4
ALSO_SAME_7e428c94_4ff685.npy,ALSO_SAME,ALSO,0.9337140321731567,data/raw_videos/ASL VIDEOS/ALSO_SAME/7e428c94.mp4
ALSO_SAME_7fd08db9_5bfd73.npy,ALSO_SAME,ALSO,0.8881819248199463,data/raw_videos/ASL VIDEOS/ALSO_SAME/7fd08db9.mp4
ALSO_SAME_81c7706a_2802a5.npy,ALSO_SAME,ALSO,0.8255425095558167,data/raw_videos/ASL VIDEOS/ALSO_SAME/81c7706a.mp4
ALSO_SAME_834a5d91_03b35e.npy,ALSO_SAME,ALSO,0.8148970603942871,data/raw_videos/ASL VIDEOS/ALSO_SAME/834a5d91.mp4
ALSO_SAME_835f438c_c13c34.npy,ALSO_SAME,ALSO,0.8078150153160095,data/raw_videos/ASL VIDEOS/ALSO_SAME/835f438c.mp4
ALSO_SAME_867a5f67_672c59.npy,ALSO_SAME,ALSO,0.8228741884231567,data/raw_videos/ASL VIDEOS/ALSO_SAME/867a5f67.mp4
ALSO_SAME_870f86a8_f2dedd.npy,ALSO_SAME,ALSO,0.8433175683021545,data/raw_videos/ASL VIDEOS/ALSO_SAME/870f86a8.mp4
ALSO_SAME_87fbe424_f15106.npy,ALSO_SAME,ALSO,0.836940348148346,data/raw_videos/ASL VIDEOS/ALSO_SAME/87fbe424.mp4
